Feature ID	Taxon	Confidence
73965f914905cca159c5c7d8e10314f0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8457527239475665
197060edaa1bce494b7800da009b4797	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8517083685327372
5eaac6391e8fda4029342d65bfb12bf6	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.9911367574997
bd9d6f6f76106bb18084453e3ea183e2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7489362324597021
ff823d37971e352f6cad11eb4dd409ce	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999995070846317
a323b7dd8b0fa8d936c9140a462babd1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.916297448044253
abc50456d280f823d4e154778defbd74	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999998040148249
4fe0ebd50a1f8683b18342bed2be94f3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9998379149705022
4f08fe2167e7402cebe2b65e7f1cc5ef	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Dorea; s__	0.8429112813634181
23d6bd6bf000ae3d75f21259a6b54ef1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Coprococcus; s__	0.7768549473599262
ba1d5f70f212991a18105bcc8b456cf1	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9996568333449546
920140db4f967ae7158657c9b57fb812	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999661896374233
1deef6acb2cacae6cd0f722ca0fcc236	k__Bacteria	0.9843141926302124
7b9a21dbe4814351813d41bf30fd5cbe	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Rikenellaceae; g__; s__	0.9999943260290497
a19795d150925c10bca78226e39d0f7d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9997314668155024
2cb3d07c2af1927ccb870984a34c2b24	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__[Mogibacteriaceae]; g__; s__	0.999958084238333
467ecc6020f4cc0965ea4316da4a2cb0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.943500468869406
239591c2811e7464d2dcc5c2ec211d68	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9275231518429558
0b5d471a3688a94b9ed23cddb1f441c2	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7562804448253546
2295b56e844801b9ffdbaf864b7ddc26	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Odoribacteraceae]; g__Odoribacter; s__	0.9999999997884572
312908fa90c39a59c6b8cd05b7977689	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9912118072818172
78e79a414e1ce43364e9e8052d94941d	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.9999996320392592
b1749ac0ab6cb240d876583c7eb1116d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999965331853
76681292bfadd10c81cac420bc8ae7cb	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9145207795120452
f249fc6f9a9e330e6afdb2f41d43412b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.9624264639319974
52bb1e8675a84bc9fd9e6500af187806	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.8993613686290685
2f635f06e92d0a2b4b63197bc4a2aa27	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9947112058991415
6b954f4ee64e2940b14be1b18fd309a3	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9997301235120195
d8091563ac1807bf4951034e5d2f8bdd	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.9999999487340019
9482b3c09ac16e857f61460ca07efc8f	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Enterococcaceae; g__Enterococcus; s__	0.9402048267776201
33386aa64182021ac057fdaf52937a41	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus	0.9999999996556439
a5523f14e53df3ee2a17fab263f8431b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.7520051705957546
354bd9c32bb699649c09046efcc67576	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999995110997646
dc448ffd945685cb0ba7f4acf8ed94a8	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9543013020974743
c829c81351b46d0edb731c2dde0c78c7	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.9999999594744658
d7f50f0c6c9bf69bbf38b5518431720f	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.999998157116586
5e3f7ce7b4288e4c79b2d86a55fcfa69	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9721540792385487
128a71b755909f3d7b60739fe1f5c618	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae	0.7717083487518653
07c9364d3e56b4bb08e97c9aea38db19	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.8300343998979588
adca283a10d5690b5faf77c2f9d310e0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9160984305006505
2cf4a18a0eb7d6dd611cb7951f324674	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8250352928206854
37dcea5a42a628314588c1b17bde4e03	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__	0.9999191191243225
a6337ea0016feb45ea43605e52f8682a	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Peptococcaceae; g__; s__	0.999659494408791
5b1379ede38a2de4d07065a96e52d774	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.8619041743969881
f64731e40e72374917ced5db1baa94c0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9996302747446555
23037a1ced2a027e57e1b78ae58b2da7	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Clostridium; s__hathewayi	0.9604664643328507
7a5f397d600d2705623120fb19c0d35b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__; s__	0.9958044430810671
1b48468c3865d7e2d3c751e63cd5983d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9072427495218814
509a52f7d19d8f5cdd2beb3ccbfdeabe	k__Bacteria; p__Actinobacteria; c__Coriobacteriia; o__Coriobacteriales; f__Coriobacteriaceae; g__Adlercreutzia; s__	0.9997509758446599
abb9aabb418884678cbf48aed97e0726	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__F16; g__; s__	0.9999995855269368
31fbb9ac17ecae331723a3ce44ecfabc	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae	0.9971400149418246
52fd14a36ba916e10242f20109893600	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Lactobacillaceae; g__Lactobacillus; s__reuteri	0.9959275769955965
9d2034fdd682b712c3e4255a58995f79	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__; g__; s__	0.9722149613445423
02d97f49d281ed4eb0df35545a84226c	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9999999420610254
6ba2101b53a4fcc2f6f0b7c88ede4c8b	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999999388423951
2f8b197e365bd1ea90284c2c0febeccd	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Porphyromonadaceae; g__Parabacteroides; s__distasonis	0.9999018352932253
261a5a8e60b835f0b2afaca2c5957fd1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__S24-7; g__; s__	0.9999835794080819
c05ee114c71db240d0910270b43a9995	k__Bacteria; p__Tenericutes; c__Mollicutes; o__RF39; f__; g__; s__	0.9998422572942958
